Driver,Year,Round,EventName,Team,Qualifying_Pace,BestQualifyingTime,FieldMedian,QualifyingPosition,GridPosition,Race_Pace,TotalCleanLaps,NumStints,QP_Score,RP_Score,Overall_Pace_Score
STR,2024,2,Saudi Arabian Grand Prix,Aston Martin,-0.296999999999997,88.25,88.547,10.0,10.0,92.65975,4.0,1.0,6.5910418695228605,5.050036230182443,5.820539049852652
RUS,2024,2,Saudi Arabian Grand Prix,Mercedes,-0.2309999999999945,88.316,88.547,7.0,7.0,92.30755555555557,45.0,2.0,6.301850048685459,6.389843472193326,6.345846760439393
HAM,2024,2,Saudi Arabian Grand Prix,Mercedes,-0.0870000000000033,88.46,88.547,8.0,8.0,92.11227272727274,44.0,2.0,5.670886075949373,7.132732383988691,6.401809229969032
TSU,2024,2,Saudi Arabian Grand Prix,RB,0.0,88.547,88.547,9.0,9.0,93.57762790697674,43.0,2.0,5.289678675754617,1.5582734086844268,3.423976042219522
BEA,2024,2,Saudi Arabian Grand Prix,Ferrari,0.0949999999999988,88.642,88.547,11.0,11.0,92.45917391304349,46.0,2.0,4.873417721518985,5.8130615933521375,5.343239657435561
ALB,2024,2,Saudi Arabian Grand Prix,Williams,0.4330000000000069,88.98,88.547,12.0,12.0,93.32404651162793,43.0,2.0,3.392405063291103,2.5229399310752707,2.9576724971831867
MAG,2024,2,Saudi Arabian Grand Prix,Haas F1 Team,0.472999999999999,89.02,88.547,13.0,13.0,93.28314285714286,42.0,2.0,3.217137293086659,2.678544351781646,2.9478408224341526
RIC,2024,2,Saudi Arabian Grand Prix,RB,0.4780000000000086,89.025,88.547,14.0,14.0,93.72438095238095,42.0,2.0,3.1952288218110567,1.0,2.0976144109055284
HUL,2024,2,Saudi Arabian Grand Prix,Haas F1 Team,0.5080000000000098,89.055,88.547,15.0,15.0,92.79390697674418,43.0,2.0,3.0637779941576926,4.5396803973649416,3.8017291957613173
BOT,2024,2,Saudi Arabian Grand Prix,Kick Sauber,0.632000000000005,89.179,88.547,16.0,16.0,93.52860975609757,41.0,3.0,2.520447906523829,1.7447467462792927,2.132597326401561
OCO,2024,2,Saudi Arabian Grand Prix,Alpine,0.9279999999999972,89.475,88.547,17.0,17.0,93.66059090909091,44.0,2.0,1.223466407010719,1.2426681150607082,1.2330672610357136
GAS,2024,2,Saudi Arabian Grand Prix,Alpine,0.9320000000000022,89.479,88.547,18.0,18.0,,,,1.2059396299902498,0.1,0.652969814995125
SAR,2024,2,Saudi Arabian Grand Prix,Williams,0.9789999999999992,89.526,88.547,19.0,19.0,93.6835,44.0,2.0,1.0,1.1555180580622495,1.0777590290311247
ZHO,2024,2,Saudi Arabian Grand Prix,,,,,,,93.33667441860466,43.0,2.0,0.1,2.47490123686596,1.2874506184329801
VER,2024,3,Australian Grand Prix,Red Bull Racing,-0.8729999999999905,75.915,76.788,1.0,1.0,80.39234482758621,2.0,1.0,10.0,6.663771904244699,8.331885952122349
SAI,2024,3,Australian Grand Prix,Ferrari,-0.6029999999999944,76.185,76.788,2.0,2.0,79.79494590939825,51.0,3.0,8.930928288605381,10.0,9.46546414430269
PER,2024,3,Australian Grand Prix,Red Bull Racing,-0.5139999999999958,76.274,76.788,3.0,6.0,80.31518437719916,49.0,3.0,8.57853057633086,7.094681393072114,7.836605984701487
LEC,2024,3,Australian Grand Prix,Ferrari,-0.4839999999999946,76.304,76.788,5.0,4.0,79.87405999999999,50.0,3.0,8.45974483062034,9.55818023133314,9.008962530976738
NOR,2024,3,Australian Grand Prix,McLaren,-0.472999999999999,76.315,76.788,4.0,3.0,79.90994551724138,50.0,3.0,8.416190057193168,9.357774326323131,8.88698219175815
PIA,2024,3,Australian Grand Prix,McLaren,-0.2159999999999939,76.572,76.788,6.0,5.0,80.13932301196341,49.0,3.0,7.398592168939737,8.076795035723173,7.737693602331454
ALO,2024,3,Australian Grand Prix,Aston Martin,-0.0780000000000029,76.71,76.788,10.0,10.0,80.64981999999999,50.0,3.0,6.852177738671403,5.225878600433908,6.0390281695526555
RUS,2024,3,Australian Grand Prix,Mercedes,-0.0639999999999929,76.724,76.788,7.0,7.0,80.69940534834623,49.0,3.0,6.796744390673124,4.948964754000571,5.8728545723368475
STR,2024,3,Australian Grand Prix,Aston Martin,-0.0079999999999955,76.78,76.788,9.0,9.0,80.88841238564392,49.0,3.0,6.575010998680173,3.893437921041682,5.234224459860927
TSU,2024,3,Australian Grand Prix,RB,0.0,76.788,76.788,8.0,8.0,80.95696340605208,49.0,3.0,6.543334799824053,3.510608569806637,5.026971684815345
HAM,2024,3,Australian Grand Prix,Mercedes,0.171999999999997,76.96,76.788,11.0,11.0,80.3494012539185,11.0,2.0,5.862296524417112,6.903594161434134,6.382945342925623
ALB,2024,3,Australian Grand Prix,Williams,0.3419999999999987,77.13,76.788,12.0,12.0,81.32995931034483,50.0,3.0,5.189177298724188,1.427579328177517,3.3083783134508526
BOT,2024,3,Australian Grand Prix,Kick Sauber,0.5520000000000067,77.34,76.788,13.0,13.0,81.04993396918562,47.0,3.0,4.357677078750552,2.991406081551215,3.6745415801508834
MAG,2024,3,Australian Grand Prix,Haas F1 Team,0.63900000000001,77.427,76.788,14.0,14.0,81.23288827586208,50.0,3.0,4.013198416190045,1.9696812682139984,2.9914398422020216
OCO,2024,3,Australian Grand Prix,Alpine,0.8290000000000077,77.617,76.788,15.0,15.0,81.14128393250184,47.0,4.0,3.260888693356793,2.4812539790228074,2.8710713361898
HUL,2024,3,Australian Grand Prix,Haas F1 Team,1.1880000000000024,77.976,76.788,16.0,16.0,81.16847532116296,51.0,3.0,1.839419269687652,2.32940121857757,2.084410244132611
GAS,2024,3,Australian Grand Prix,Alpine,1.1940000000000026,77.982,76.788,17.0,17.0,81.40652344827586,50.0,3.0,1.815662120545548,1.0,1.4078310602727742
RIC,2024,3,Australian Grand Prix,RB,1.296999999999997,78.085,76.788,18.0,18.0,81.24892344827586,50.0,3.0,1.407831060272802,1.8801314027917448,1.6439812315322735
ZHO,2024,3,Australian Grand Prix,Kick Sauber,1.4000000000000057,78.188,76.788,19.0,19.0,81.28396551724138,49.0,3.0,1.0,1.6844358106892634,1.3422179053446317
VER,2024,4,Japanese Grand Prix,Red Bull Racing,-1.2454999999999927,88.197,89.4425,1.0,1.0,94.4567461033634,46.0,3.0,10.0,10.0,10.0
PER,2024,4,Japanese Grand Prix,Red Bull Racing,-1.1794999999999902,88.263,89.4425,2.0,2.0,94.74424570230607,45.0,3.0,9.69475847893113,9.093231986035294,9.393995232483212
NOR,2024,4,Japanese Grand Prix,McLaren,-0.9534999999999912,88.489,89.4425,3.0,3.0,95.00163647798742,45.0,3.0,8.649537512846857,8.281426601486059,8.465482057166458
SAI,2024,4,Japanese Grand Prix,Ferrari,-0.7604999999999933,88.682,89.4425,4.0,4.0,94.84732914046124,45.0,3.0,7.75693730729702,8.768108873403612,8.262523090350316
ALO,2024,4,Japanese Grand Prix,Aston Martin,-0.7564999999999884,88.686,89.4425,5.0,5.0,95.34981378178836,46.0,3.0,7.738437821171612,7.183282313854842,7.460860067513227
PIA,2024,4,Japanese Grand Prix,McLaren,-0.6824999999999903,88.76,89.4425,6.0,6.0,95.31761706689537,44.0,3.0,7.39619732785199,7.284830111928556,7.340513719890273
HAM,2024,4,Japanese Grand Prix,Mercedes,-0.6764999999999901,88.766,89.4425,7.0,7.0,95.4730347341338,44.0,3.0,7.368448098663911,6.794645882193633,7.081546990428771
LEC,2024,4,Japanese Grand Prix,Ferrari,-0.6564999999999941,88.786,89.4425,8.0,8.0,95.33570283018868,48.0,2.0,7.275950668037002,7.22778797439923,7.251869321218116
RUS,2024,4,Japanese Grand Prix,Mercedes,-0.4344999999999999,89.008,89.4425,9.0,9.0,95.35941635220126,45.0,3.0,6.2492291880781385,7.152995997858951,6.701112592968545
TSU,2024,4,Japanese Grand Prix,RB,-0.0294999999999987,89.413,89.4425,10.0,10.0,96.36029202401372,44.0,3.0,4.376156217882858,3.9962540458956255,4.186205131889242
RIC,2024,4,Japanese Grand Prix,RB,0.0294999999999987,89.472,89.4425,11.0,11.0,,,,4.103288797533435,0.1,2.1016443987667173
HUL,2024,4,Japanese Grand Prix,Haas F1 Team,0.0515000000000043,89.494,89.4425,12.0,12.0,96.34422054507338,45.0,3.0,4.0015416238437895,4.046943170658917,4.024242397251353
BOT,2024,4,Japanese Grand Prix,Kick Sauber,0.150500000000008,89.593,89.4425,13.0,13.0,96.6072358490566,44.0,3.0,3.543679342240482,3.2173981357709427,3.3805387390057122
ALB,2024,4,Japanese Grand Prix,Williams,0.2715000000000032,89.714,89.4425,14.0,14.0,,,,2.984069886947596,0.1,1.542034943473798
OCO,2024,4,Japanese Grand Prix,Alpine,0.3685000000000116,89.811,89.4425,15.0,15.0,97.13281174004192,45.0,3.0,2.535457348406961,1.5597422343046845,2.0475997913558226
STR,2024,4,Japanese Grand Prix,Aston Martin,0.5815000000000055,90.024,89.4425,16.0,16.0,96.1383799912242,43.0,4.0,1.5503597122302155,4.696160181373514,3.123259946801865
GAS,2024,4,Japanese Grand Prix,Alpine,0.6765000000000043,90.119,89.4425,17.0,17.0,97.31028344768438,44.0,3.0,1.1109969167523168,1.0,1.0554984583761584
MAG,2024,4,Japanese Grand Prix,Haas F1 Team,0.6885000000000048,90.131,89.4425,18.0,18.0,96.9868105004102,46.0,2.0,1.0554984583761584,2.0202272387503664,1.5378628485632624
SAR,2024,4,Japanese Grand Prix,Williams,0.6965000000000003,90.139,89.4425,19.0,19.0,96.23675379659456,41.0,4.0,1.018499486125408,4.385891156825705,2.7021953214755565
ZHO,2024,4,Japanese Grand Prix,Kick Sauber,0.7005000000000052,90.143,89.4425,20.0,20.0,95.95633207547168,5.0,2.0,1.0,5.270335684993059,3.1351678424965295
VER,2024,5,Chinese Grand Prix,Red Bull Racing,-1.0914999999999964,93.66,94.7515,1.0,1.0,98.20548837209304,43.0,3.0,10.0,10.0,10.0
PER,2024,5,Chinese Grand Prix,Red Bull Racing,-0.7694999999999936,93.982,94.7515,2.0,2.0,98.87827210884352,42.0,3.0,8.92587101556708,7.891833393019278,8.40885220429318
ALO,2024,5,Chinese Grand Prix,Aston Martin,-0.6034999999999968,94.148,94.7515,3.0,3.0,99.17868035714288,40.0,4.0,8.372127501853232,6.950504697136872,7.6613160994950515
NOR,2024,5,Chinese Grand Prix,McLaren,-0.5864999999999867,94.165,94.7515,4.0,4.0,99.04028733766232,44.0,2.0,8.315418828762018,7.384158970228035,7.849788899495026
PIA,2024,5,Chinese Grand Prix,McLaren,-0.4784999999999968,94.273,94.7515,5.0,5.0,100.0709013605442,42.0,3.0,7.955151964418095,4.1547318169801,6.054941890699098
LEC,2024,5,Chinese Grand Prix,Ferrari,-0.4624999999999915,94.289,94.7515,6.0,6.0,99.37335551948053,44.0,2.0,7.901779095626379,6.340490432477245,7.121134764051812
SAI,2024,5,Chinese Grand Prix,Ferrari,-0.4544999999999959,94.297,94.7515,7.0,7.0,99.63157142857143,42.0,2.0,7.875092661230545,5.531371354233972,6.703232007732259
RUS,2024,5,Chinese Grand Prix,Mercedes,-0.318499999999986,94.433,94.7515,8.0,8.0,99.63495578231291,42.0,3.0,7.421423276501085,5.5207664879831,6.471094882242093
HUL,2024,5,Chinese Grand Prix,Haas F1 Team,-0.1474999999999937,94.604,94.7515,9.0,9.0,100.30472648083624,41.0,3.0,6.851000741289845,3.4220412307691226,5.136520986029484
BOT,2024,5,Chinese Grand Prix,Kick Sauber,-0.0864999999999867,94.665,94.7515,10.0,10.0,99.8533125,16.0,2.0,6.647516679021474,4.836546113006121,5.742031396013798
STR,2024,5,Chinese Grand Prix,Aston Martin,0.0865000000000009,94.838,94.7515,11.0,11.0,99.80174464285712,40.0,4.0,6.070422535211288,4.998133898922639,5.534278217066964
RIC,2024,5,Chinese Grand Prix,RB,0.1825000000000045,94.934,94.7515,12.0,12.0,100.2358968253968,18.0,2.0,5.750185322461091,3.637718830034931,4.693952076248011
OCO,2024,5,Chinese Grand Prix,Alpine,0.471500000000006,95.223,94.7515,13.0,13.0,100.3913775510204,42.0,3.0,4.786137879911052,3.1505202610386407,3.968329070474846
ALB,2024,5,Chinese Grand Prix,Williams,0.4895000000000067,95.241,94.7515,14.0,14.0,100.56467421602788,41.0,3.0,4.72609340252039,2.60749547861092,3.666794440565655
GAS,2024,5,Chinese Grand Prix,Alpine,0.5355000000000132,95.287,94.7515,15.0,15.0,99.92631766917292,38.0,4.0,4.572646404744239,4.607784549103413,4.5902154769238255
ZHO,2024,5,Chinese Grand Prix,Kick Sauber,0.7535000000000025,95.505,94.7515,16.0,16.0,100.20173392857144,40.0,4.0,3.8454410674573967,3.744768204671793,3.795104636064595
MAG,2024,5,Chinese Grand Prix,Haas F1 Team,0.7645000000000124,95.516,94.7515,17.0,17.0,101.00730952380952,42.0,3.0,3.808747220163072,1.220498552313347,2.5146228862382096
HAM,2024,5,Chinese Grand Prix,Mercedes,0.8215000000000003,95.573,94.7515,18.0,18.0,100.33925850340135,42.0,3.0,3.61860637509269,3.3138352013028043,3.466220788197747
TSU,2024,5,Chinese Grand Prix,RB,0.9945000000000022,95.746,94.7515,19.0,19.0,100.22308823529411,17.0,2.0,3.041512231282456,3.677854523664245,3.3596833774733503
SAR,2024,5,Chinese Grand Prix,Williams,1.6065000000000111,96.358,94.7515,20.0,20.0,101.07767770034845,41.0,3.0,1.0,1.0,1.0
VER,2024,6,Miami Grand Prix,Red Bull Racing,-0.9154999999999944,87.241,88.1565,1.0,1.0,90.55450219298244,48.0,2.0,10.0,9.594926293115678,9.797463146557838
LEC,2024,6,Miami Grand Prix,Ferrari,-0.7744999999999891,87.382,88.1565,2.0,2.0,90.62373903508772,48.0,2.0,9.198357548957643,9.19444395162867,9.196400750293158
SAI,2024,6,Miami Grand Prix,Ferrari,-0.7014999999999958,87.455,88.1565,3.0,3.0,90.68053728070176,48.0,2.0,8.783322804801017,8.865909406952623,8.82461610587682
PER,2024,6,Miami Grand Prix,Red Bull Racing,-0.6965000000000003,87.46,88.1565,4.0,4.0,90.81470772676371,47.0,3.0,8.754895767530039,8.08983567563552,8.422365721582779
NOR,2024,6,Miami Grand Prix,McLaren,-0.5625,87.594,88.1565,5.0,5.0,90.48447157894736,50.0,2.0,7.993051168667117,10.0,8.996525584333558
PIA,2024,6,Miami Grand Prix,McLaren,-0.4814999999999969,87.675,88.1565,6.0,6.0,90.80250279955206,47.0,3.0,7.532533164876828,8.160431873826806,7.846482519351817
HAM,2024,6,Miami Grand Prix,Mercedes,-0.4594999999999913,87.697,88.1565,8.0,8.0,91.10645723684212,48.0,2.0,7.407454200884376,6.4022872061914695,6.904870703537923
GAS,2024,6,Miami Grand Prix,Alpine,-0.180499999999995,87.976,88.1565,12.0,12.0,91.7156052631579,46.0,2.0,5.821225521162349,2.878830322929504,4.350027922045927
RUS,2024,6,Miami Grand Prix,Mercedes,-0.089500000000001,88.067,88.1565,7.0,7.0,91.4550057208238,46.0,2.0,5.303853442830103,4.386199979473423,4.845026711151763
HUL,2024,6,Miami Grand Prix,Haas F1 Team,-0.0104999999999932,88.146,88.1565,9.0,9.0,91.59427719298246,45.0,3.0,4.854706253948188,3.580620701498216,4.217663477723202
TSU,2024,6,Miami Grand Prix,RB,0.0105000000000075,88.167,88.1565,10.0,10.0,91.4068585526316,48.0,2.0,4.735312697409965,4.664694637335849,4.700003667372907
STR,2024,6,Miami Grand Prix,Aston Martin,0.0205000000000126,88.177,88.1565,11.0,11.0,91.61815789473684,42.0,3.0,4.678458622867927,3.4424890498494354,4.060473836358681
OCO,2024,6,Miami Grand Prix,Alpine,0.052500000000009,88.209,88.1565,13.0,13.0,91.7029957035446,49.0,2.0,4.496525584333519,2.951767011049686,3.724146297691602
ALB,2024,6,Miami Grand Prix,Williams,0.1865000000000094,88.343,88.1565,14.0,14.0,91.79628320802004,42.0,3.0,3.734680985470597,2.412169925339059,3.073425455404828
ALO,2024,6,Miami Grand Prix,Aston Martin,0.2705000000000126,88.427,88.1565,15.0,15.0,91.69107502799552,47.0,2.0,3.257106759317704,3.0207190301025357,3.1389128947101197
BOT,2024,6,Miami Grand Prix,Kick Sauber,0.3064999999999998,88.463,88.1565,16.0,16.0,91.87363829787232,47.0,3.0,3.052432090966545,1.9647297104476684,2.5085809007071065
SAR,2024,6,Miami Grand Prix,Williams,0.3305000000000007,88.487,88.1565,17.0,17.0,91.50862679425838,22.0,2.0,2.9159823120657187,4.076042953399369,3.496012632732544
RIC,2024,6,Miami Grand Prix,RB,0.4605000000000103,88.617,88.1565,18.0,20.0,92.04042427497312,49.0,2.0,2.1768793430195483,1.0,1.5884396715097742
MAG,2024,6,Miami Grand Prix,Haas F1 Team,0.4625000000000057,88.619,88.1565,19.0,18.0,91.7179144736842,48.0,3.0,2.165508528111173,2.865473300707788,2.5154909144094804
ZHO,2024,6,Miami Grand Prix,Kick Sauber,0.667500000000004,88.824,88.1565,20.0,19.0,91.94184882418811,47.0,2.0,1.0,1.570183823281451,1.2850919116407256
VER,2024,7,Emilia Romagna Grand Prix,Red Bull Racing,-0.9280000000000116,74.746,75.674,1.0,1.0,79.26815288220551,57.0,2.0,10.0,9.696927272710552,9.848463636355277
PIA,2024,7,Emilia Romagna Grand Prix,McLaren,-0.8540000000000134,74.82,75.674,2.0,5.0,79.43528095238096,60.0,2.0,9.69322892676187,8.91453250567294,9.303880716217405
NOR,2024,7,Emilia Romagna Grand Prix,McLaren,-0.8370000000000033,74.837,75.674,3.0,2.0,79.20341323648104,59.0,2.0,9.62275449101793,10.0,9.811377245508965
LEC,2024,7,Emilia Romagna Grand Prix,Ferrari,-0.7040000000000077,74.97,75.674,4.0,3.0,79.3028781275222,59.0,2.0,9.071395670198052,9.534364214384349,9.3028799422912
SAI,2024,7,Emilia Romagna Grand Prix,Ferrari,-0.4410000000000025,75.233,75.674,5.0,4.0,79.55789682539682,60.0,2.0,7.981114693689513,8.340517516433575,8.160816105061544
RUS,2024,7,Emilia Romagna Grand Prix,Mercedes,-0.4400000000000119,75.234,75.674,6.0,6.0,79.47885881370092,57.0,3.0,7.976969138645793,8.710526735609092,8.343747937127443
TSU,2024,7,Emilia Romagna Grand Prix,RB,-0.3160000000000025,75.358,75.674,7.0,7.0,80.71901837928154,57.0,2.0,7.462920313219684,2.904833213370161,5.183876763294923
HAM,2024,7,Emilia Romagna Grand Prix,Mercedes,-0.1700000000000017,75.504,75.674,8.0,8.0,79.67444552058112,59.0,2.0,6.857669276830922,7.794905465019806,7.326287370925364
HUL,2024,7,Emilia Romagna Grand Prix,Haas F1 Team,-0.1050000000000039,75.569,75.674,10.0,10.0,80.88996157059314,57.0,2.0,6.588208198986621,2.104578305846214,4.3463932524164175
RIC,2024,7,Emilia Romagna Grand Prix,RB,0.0,75.674,75.674,9.0,9.0,80.86151642036126,58.0,2.0,6.152924919391949,2.237741673709343,4.195333296550646
PER,2024,7,Emilia Romagna Grand Prix,Red Bull Racing,0.0319999999999964,75.706,75.674,11.0,11.0,79.9325609362389,59.0,2.0,6.020267157991688,6.586561766140359,6.303414462066023
OCO,2024,7,Emilia Romagna Grand Prix,Alpine,0.2319999999999993,75.906,75.674,12.0,12.0,81.08284811165845,58.0,2.0,5.191156149239951,1.2015976144336222,3.1963768818367866
STR,2024,7,Emilia Romagna Grand Prix,Aston Martin,0.3179999999999978,75.992,75.674,13.0,13.0,80.40136984126984,60.0,2.0,4.834638415476716,4.39187577681624,4.613257096146478
GAS,2024,7,Emilia Romagna Grand Prix,Alpine,0.340999999999994,76.015,75.674,15.0,15.0,80.80340685045948,57.0,3.0,4.739290649470283,2.50977630773716,3.6245334786037215
ALB,2024,7,Emilia Romagna Grand Prix,Williams,0.5259999999999962,76.2,75.674,14.0,14.0,80.06710452961673,41.0,4.0,3.972362966374929,5.956708245503519,4.964535605939224
BOT,2024,7,Emilia Romagna Grand Prix,Kick Sauber,0.9519999999999982,76.626,75.674,16.0,16.0,81.12591156462585,56.0,2.0,2.2063565177337465,1.0,1.6031782588668733
ZHO,2024,7,Emilia Romagna Grand Prix,Kick Sauber,1.1599999999999966,76.834,75.674,17.0,17.0,81.08056981436643,59.0,2.0,1.3440810686319593,1.212263254724706,1.2781721616783326
MAG,2024,7,Emilia Romagna Grand Prix,Haas F1 Team,1.1799999999999926,76.854,75.674,18.0,18.0,80.79073849878934,59.0,2.0,1.2611699677568031,2.5690820368304665,1.915126002293635
ALO,2024,7,Emilia Romagna Grand Prix,Aston Martin,1.242999999999995,76.917,75.674,19.0,20.0,80.59110476190476,55.0,4.0,1.0,3.50364910805128,2.25182455402564
SAR,2024,7,Emilia Romagna Grand Prix,,,,,,,81.11368308702792,58.0,2.0,0.1,1.0572464988760584,0.5786232494380292
LEC,2024,8,Monaco Grand Prix,Ferrari,-0.846500000000006,70.27,71.1165,1.0,1.0,76.81019331983805,76.0,1.0,10.0,9.418189894621031,9.709094947310515
PIA,2024,8,Monaco Grand Prix,McLaren,-0.6924999999999955,70.424,71.1165,2.0,2.0,76.83073435897435,75.0,1.0,9.497461928933978,9.33764671036925,9.417554319651614
SAI,2024,8,Monaco Grand Prix,Ferrari,-0.5985000000000014,70.518,71.1165,3.0,3.0,76.8288676923077,75.0,1.0,9.190717911530085,9.344966071199616,9.26784199136485
NOR,2024,8,Monaco Grand Prix,McLaren,-0.5745000000000005,70.542,71.1165,4.0,4.0,76.82949168399168,74.0,1.0,9.11240029006525,9.34251934604414,9.227459818054694
RUS,2024,8,Monaco Grand Prix,Mercedes,-0.5734999999999957,70.543,71.1165,5.0,5.0,76.85305509355508,74.0,1.0,9.109137055837532,9.25012518694284,9.179631121390187
VER,2024,8,Monaco Grand Prix,Red Bull Racing,-0.549500000000009,70.567,71.1165,6.0,6.0,76.66181348788197,73.0,2.0,9.030819434372749,10.0,9.515409717186374
HAM,2024,8,Monaco Grand Prix,Mercedes,-0.4955000000000069,70.621,71.1165,7.0,7.0,76.72592197802197,70.0,2.0,8.854604786076873,9.748625086628476,9.301614936352674
TSU,2024,8,Monaco Grand Prix,RB,-0.2584999999999979,70.858,71.1165,8.0,8.0,78.15541201264489,73.0,1.0,8.081218274111656,4.143471497235458,6.112344885673557
GAS,2024,8,Monaco Grand Prix,Alpine,-0.2205000000000012,70.896,71.1165,10.0,10.0,78.50916735966736,74.0,1.0,7.95721537345902,2.756366302302756,5.356790837880888
ALB,2024,8,Monaco Grand Prix,Williams,-0.1685000000000087,70.948,71.1165,9.0,9.0,78.43466735966736,74.0,1.0,7.787527193618581,3.0484872211589247,5.418007207388753
OCO,2024,8,Monaco Grand Prix,Alpine,0.1684999999999945,71.285,71.1165,11.0,11.0,,,,6.687817258883259,0.1,3.393908629441629
HUL,2024,8,Monaco Grand Prix,Haas F1 Team,0.3234999999999957,71.44,71.1165,12.0,19.0,,,,6.182015953589565,0.1,3.1410079767947825
RIC,2024,8,Monaco Grand Prix,RB,0.3654999999999972,71.482,71.1165,13.0,12.0,78.71595774647886,71.0,1.0,6.044960116026109,1.9455233787322983,3.995241747379204
STR,2024,8,Monaco Grand Prix,Aston Martin,0.4465000000000003,71.563,71.1165,14.0,13.0,78.15778595317725,69.0,3.0,5.7806381435823,4.134163071871372,4.957400607726836
MAG,2024,8,Monaco Grand Prix,Haas F1 Team,0.6084999999999923,71.725,71.1165,15.0,20.0,,,,5.251994198694729,0.1,2.6759970993473643
